Activity,X_Acc_std,Y_Acc_std,Z_Acc_std,X_Gyro_std,Y_Gyro_std,Z_Gyro_std,X_Acc_mean,Y_Acc_mean,Z_Acc_mean,X_Gyro_mean,Y_Gyro_mean,Z_Gyro_mean,X_Acc_50,Y_Acc_50,Z_Acc_50,X_Gyro_50,Y_Gyro_50,Z_Gyro_50,X_Acc_max,Y_Acc_max,Z_Acc_max,X_Gyro_max,Y_Gyro_max,Z_Gyro_max,X_Acc_min,Y_Acc_min,Z_Acc_min,X_Gyro_min,Y_Gyro_min,Z_Gyro_min,promedio_resultante_Acc,promedio_resultante_Gyro,energia_Acc,energia_Gyro,X_Acc_abslt,Y_Acc_abslt,Z_Acc_abslt,X_Gyro_abslt,Y_Gyro_abslt,Z_Gyro_abslt,X_Acc_entropy,Y_Acc_entropy,Z_Acc_entropy,X_Gyro_entropy,Y_Gyro_entropy,Z_Gyro_entropy,Sensor_Type,Left_Right,Ubication
6,0.25523289648716097,0.20694412103194598,0.1274889389093019,0.5180248658308804,0.8956442391509958,0.336926215538887,1.0810625693486464,-0.5381320449158263,-0.032471117806859254,0.01554430854119975,-0.02109398599123051,-0.0024006544969651894,1.0520443281774394,-0.4906354428714082,-0.045076371961002,0.0738230674285724,-0.08312975022923536,0.011067140972134699,1.732923697638198,-0.1539901668275978,0.3271714976978208,1.224400116999064,2.500235669185276,1.0514397889476663,0.4438514267862121,-1.2716524738645092,-0.3482473265870164,-1.6164607120025605,-2.1373636190091365,-1.1412559260392294,1.2303119262573547,0.9431308983691548,615.1559631286774,471.5654491845774,1.0810625693486464,0.5381320449158263,0.10896298134612903,0.40495464277391463,0.7036805209540965,0.25655663691362646,8.126884854783585,7.898007730988089,7.703207550155574,8.87227450965776,8.889784284662088,8.797254959649107,2,0,2
6,0.23856440177956867,0.19215817150275977,0.11503746355649835,0.45573228734257093,0.8082813459506234,0.3068412049795972,1.093626943430683,-0.5182538140789871,-0.02877166504140118,0.007206213232752185,-0.00835283668380497,-0.0008394819063257702,1.0631698318305656,-0.473803167283544,-0.038680369188451,0.0546866525323814,-0.060032740097015,0.03591094466079635,1.857529026958091,-0.1284051310339646,0.2939122340183539,1.1107776107017069,2.5586778503370486,1.0084998380861985,0.4290174738478969,-1.2783853935281944,-0.3341761160090222,-1.5327389205366562,-2.174808694387536,-1.0961689896056137,1.2296553195734015,0.8373465347254183,614.8276597867007,418.67326736270917,1.093626943430683,0.5182538140789871,0.09793407140616654,0.3572576605939751,0.6192818921900549,0.23276843508994696,8.044143235749766,7.9111740917674,7.650083416879431,8.865784284662087,8.893784284662086,8.813254959649107,2,0,2
6,0.26460007775091965,0.2010705128874684,0.1255303749737241,0.47633168001179144,0.891947263282059,0.3355087003900983,1.0888326059356936,-0.5196057820971277,-0.028615601581299492,0.0011967808024324373,-0.026882236168925593,0.0045372080523410595,1.0579779301257737,-0.4717832913844386,-0.0412387680582803,0.06455386669116189,-0.0889039995610541,0.009993643509918,1.784842610821079,-0.0987803434421206,0.3271714976978208,1.1149637994710238,2.6570151880714423,1.060947816606065,0.4127000944562387,-1.2177892108404218,-0.29196241709931,-1.5186856452504975,-2.266146951335444,-1.0685648722909664,1.2292713341447192,0.9185133169470082,614.6356670723596,459.2566584735041,1.0888326059356936,0.5196057820971277,0.10615275970382752,0.37426902429105163,0.6926958944393875,0.2607961381789909,8.119284316664025,7.847555348938088,7.7086198170477145,8.841784284662088,8.893784284662086,8.82427450965776,2,0,2
6,0.24869450858752298,0.18969686476440484,0.13154154542999977,0.4389598013332112,0.8100017244022631,0.32418102749839306,1.0839640940540192,-0.5387110740070217,0.004999276613156592,-0.010753313069308145,0.017473819432407646,0.005036537921959724,1.0609447310999405,-0.5000615068292193,-0.00094389629082755,0.0497530454529911,-0.008064473035067701,0.0351441600911926,1.8901638376739271,-0.1216722231559536,0.3463595284073836,0.9532012309879418,2.609071559806358,0.9845761819600468,0.4230838718995632,-1.2528002988061924,-0.3495265316199086,-1.525562730304915,-2.6447977272528806,-1.1167188796665386,1.231392905512348,0.8239394419233257,615.696452756174,411.96972096166286,1.0839640940540192,0.5387110740070217,0.10853885186214346,0.34672866918468254,0.6045503588516763,0.2562089229369806,8.107613910736784,7.816266200181536,7.852689354697046,8.836274509657759,8.876274509657758,8.896274509657761,2,0,2
6,0.19689249634835415,0.15744007666743015,0.10294007198992444,0.35029366857744276,0.4089315700195151,0.2584482794809517,1.088568561064453,-0.5610535473424202,0.08978224807393761,-0.002957018395290282,-0.003977002545202906,0.006446807155748281,1.0653949325611909,-0.51958692671121,0.0969150802007631,-0.00571266177029395,-0.09695295783144811,0.03115688313493875,1.5786503585766365,-0.1512970048549608,0.3668267641498388,0.791438720855461,1.2529970964354866,0.5036492291050296,0.7212467466131028,-1.2299084662350537,-0.1371789439980047,-1.027716925352527,-0.928620195464152,-0.7130837366092936,1.241384888845673,0.5476237021683783,620.6924444228365,273.81185108418913,1.088568561064453,0.5610535473424202,0.1120183201389996,0.29369414180195813,0.33874953850163425,0.21180282044057622,7.969045485706497,7.6828262929848865,7.61039480624244,8.82027450965776,8.853784284662087,8.783745184644781,2,0,2
6,0.2105443733458019,0.15855971597927762,0.10552152534399578,0.37687475765273826,0.41549363646899706,0.26843229232737237,1.0937278162217798,-0.5632996439322329,0.08930894337019897,0.010063520433058646,0.005998805478117186,0.003575354271600947,1.0653949325611909,-0.5236266785094208,0.0905190690312459,-0.0170749087987035,-0.06073264988298975,0.013980920466171848,1.6528202790657696,-0.2482508421310322,0.4167156708649943,1.1367912419411663,1.189655299219612,0.5499629759590389,0.6441100770823219,-1.2514537148734557,-0.152529382000801,-1.1963565788900254,-1.0909991975172448,-1.0814467857238517,1.246786023968529,0.5624639173627238,623.3930119842645,281.2319586813619,1.0937278162217798,0.5632996439322329,0.11269118070401415,0.31299790952638984,0.33385445289578325,0.2120536158925921,8.036975617898818,7.82292961918074,7.658426831104447,8.84027450965776,8.834764734653433,8.798764734653435,2,0,2
6,0.21870459518177482,0.15795967730486196,0.10397884820980696,0.36920350656133555,0.4215407104201982,0.25351151655461424,1.0873106392171121,-0.5645142606374702,0.09254020863953498,0.004677216862278085,-0.009832444630037475,0.0008253599198381582,1.0527860284209813,-0.5229533865430522,0.0943566757329562,-0.00481564232203505,-0.07105631068948655,0.0224155446528274,1.6765545829940651,-0.2711427214765629,0.3578723513115034,1.018683675099573,1.0381249884837451,0.5511898163067475,0.7153131446647691,-1.092557187952056,-0.1461333568363401,-1.0076835304403178,-0.9191714432316996,-0.8311684817690718,1.2419546251287106,0.5607647531444602,620.9773125643553,280.3823765722301,1.0873106392171121,0.5645142606374702,0.11350852907333103,0.3085715103065205,0.3456665739322826,0.20071604709889487,8.024227253868045,7.806477060676207,7.673600267039058,8.868274509657759,8.829254959649106,8.817254959649105,2,0,2
6,0.19590055703988904,0.1565249309856483,0.10175917520056622,0.350381176940212,0.39031432280694317,0.23472181145484936,1.0835220423707088,-0.570355729421654,0.09130961583966049,-0.006104360593942768,0.009783914784580855,0.008475410666611057,1.05649452963869,-0.5310328665681264,0.0994734860680643,-0.03770635724831965,-0.0971279331437842,0.02425582668464785,1.623152373189139,-0.211893152185712,0.3578723513115034,1.199881544841417,1.0615719705822135,0.4729778612845363,0.6663610324560543,-1.2568400506044035,-0.152529382000801,-0.8952570363980518,-0.7644914573609589,-0.8139924774826325,1.240349159721778,0.5226747653364716,620.174579860889,261.3373826682358,1.0835220423707088,0.570355729421654,0.11220776647831203,0.29482184112075455,0.3171481305591737,0.1857596647349669,8.044097390735503,7.730737117099637,7.649813818131534,8.865784284662087,8.853784284662087,8.768725634636127,2,0,2
6,0.2141323528839066,0.16750024954385453,0.09913177986391915,0.3993071930048353,0.4406837473823095,0.2832636703249428,1.0756986057550226,-0.563954083241067,0.2021985483706885,0.008870483595883766,0.007327232944859058,-0.006531473855836646,1.0401771242807722,-0.5222800945766838,0.19733246675813831,0.0440719215968883,-0.008764382420887899,0.02793638981306015,1.7358904986123649,-0.1943875993635714,0.4896301786045692,1.1047974910756573,1.6949899427409725,0.6873706511227738,0.6856451868556196,-1.1518067867070911,-0.0514723859295078,-1.23732045084401,-1.1137462442198476,-1.085740756868146,1.2442176884265486,0.586363475265202,622.1088442132743,293.181737632601,1.0756986057550226,0.563954083241067,0.20306547538963246,0.32676904198476003,0.3397306952547656,0.2213694221821866,7.914225666638062,7.778091749106369,7.531129680279305,8.854764734653433,8.845784284662088,8.809254959649106,2,0,2
6,0.20556486045886477,0.1714645864609826,0.09547884940453011,0.4188680600650953,0.44578774001584254,0.28440024349855525,1.0706164847225328,-0.5585085092234011,0.20360567105347582,0.012692385570398836,-0.006896323694044825,0.0012277687377417299,1.0312768252233104,-0.518240342778473,0.2024492756937521,0.02867308693734745,-0.0514588494871398,0.046799278067341105,1.7462743020219489,-0.1135927313452058,0.488350973571677,1.2528057727487023,1.8535194025563675,0.7091473216767777,0.657460681466073,-1.1962439622020202,-0.0744980317377474,-1.8230742360316183,-1.2372801635167252,-1.0066086266941814,1.2375913857080936,0.5954581692210332,618.7956928540468,297.7290846105166,1.0706164847225328,0.5585085092234011,0.20476279102126224,0.3459606344437634,0.3360990333476528,0.21455669137732097,7.955781616814998,7.720617058408998,7.551254055486528,8.838764734653433,8.869784284662087,8.798235409640451,2,0,2
6,0.23044629833827412,0.17907184993390293,0.10470370073858258,0.46396439223545105,0.5072218062258299,0.31481953564314497,1.0772057346257269,-0.5571026792408702,0.20541190478583315,-0.013009616282878275,0.0059848069464679314,-0.005863450574328946,1.0364687269281023,-0.5148738947323044,0.2024492756937521,-0.072241610450964,-0.044459758029865404,0.0596812513548556,1.807093618127332,-0.0933940194968466,0.4614877574485809,1.268653095592796,2.19647490743855,0.7569946937837101,0.6960289902652037,-1.2245221305041063,-0.0706604278350257,-1.4244985569131048,-1.2470789858866742,-1.1526043638557657,1.245587781882278,0.6791268593216577,622.793890941139,339.5634296608289,1.0772057346257269,0.5571026792408702,0.20672886296093732,0.4018956003010216,0.38773134472285575,0.24239494168458237,7.992116698813076,7.8404379606589,7.629470403906518,8.861784284662088,8.832274509657761,8.810764734653432,2,0,2
6,0.21856256572402014,0.17087142088645577,0.10318160943961598,0.41503113874509784,0.499333044054757,0.2967030219220755,1.0755294951912737,-0.5555756559722078,0.20495395026433968,0.030976034743003162,-0.01844132891671137,-0.0015148648347340344,1.0453690259855641,-0.5216068026103153,0.2056472770800275,0.0282245768713199,-0.08942893403469265,0.04633920732557885,1.7225399980936524,-0.1351380271263019,0.5062598440321676,1.2746332152188466,2.11003612996866,0.7677296216444474,0.5284050987524103,-1.1800849550091774,-0.0808940457062533,-1.3859267094693004,-1.3597642821593676,-0.9363712536413356,1.2422141518402097,0.6308038757274766,621.1070759201049,315.40193786373834,1.0755294951912737,0.5555756559722078,0.20644098033180855,0.3503078103868891,0.3760985063225744,0.22852279239785217,8.05893651788151,7.858097237031686,7.572304043127206,8.866764734653433,8.842764734653432,8.779745184644778,2,0,2
6,0.20302324151704357,0.1525298948539562,0.10398408781264061,0.3673533973952119,0.32240835987848887,0.23936145027720948,1.1026163337640023,-0.47624317784827214,-0.046721431559180474,0.026722368545856294,-0.01716749392682096,0.0019240077117657428,1.0490775272032729,-0.4435050995110053,-0.0425179730911725,0.0461649685716834,-0.05618324054246915,0.04449892622898695,1.897580840109344,-0.0422239361239066,0.1608751960944183,0.9274866465752056,1.14171153436844,0.746259706068343,0.7523981049093359,-1.065625603582707,-0.3712729723952558,-1.007085436786873,-0.7662412617041019,-0.6121749358813249,1.2155527396587678,0.4949998666587018,607.7763698293838,247.4999333293509,1.1026163337640023,0.47624317784827214,0.08908954212231603,0.3038715619929276,0.2472722942066151,0.1889048003844641,7.859852918148842,7.834806654748968,7.540297144426435,8.86427450965776,8.809784284662086,8.704196309623145,2,0,2
6,0.23579538219140636,0.1601779147560072,0.11437421534878885,0.381087116573798,0.38120863704419033,0.266708684139375,1.1063782269088769,-0.488898346340912,-0.036549214867396,0.004985791819615512,-0.01142963760325108,-0.005173345173745225,1.0446273257420224,-0.46033736331319575,-0.0194923328809106,0.03779278431941545,-0.03763564081784815,0.05170669557189085,1.9969684650138573,-0.1122461474124689,0.1787840273690666,0.8817386672502606,1.153260024495447,0.7235628902899002,0.566973407551541,-1.02253496487782,-0.4582587354966448,-0.90691828717403,-0.9737643553179458,-0.7029621989950958,1.2240629026409748,0.545987653580281,612.0314513204875,272.99382679014053,1.1063782269088769,0.488898346340912,0.0906185223191089,0.31217802867945665,0.2855124330896384,0.215545538279938,7.991052560861798,7.874988180979435,7.579644854981685,8.850764734653435,8.84027450965776,8.786764734653435,2,0,2
6,0.2005340875755217,0.15621382573615647,0.1020880046973558,0.3698209268340705,0.33543732054193126,0.24264415197770134,1.105867942334572,-0.47860238770149754,-0.031066553463288314,0.02811813051240317,-0.005244538894564346,0.0017835331446394197,1.0631698318305656,-0.4435050995110053,-0.02269033986516355,0.05050056222970365,-0.045859575467657204,0.05109326791620785,2.0073522684234413,-0.1001269273748575,0.1621544011273105,0.9594803390901148,1.1305129777928444,0.7474865464160515,0.7123463436906022,-1.184124706807388,-0.3866233880061422,-0.978081804084988,-1.098348211855143,-0.6265905044944476,1.2183622908946328,0.5006603975702605,609.1811454473163,250.33019878513022,1.105867942334572,0.47860238770149754,0.0822833637689983,0.3047051265693684,0.2531630758174217,0.18996797171243296,7.926077598795769,7.856289892816607,7.472239663244846,8.873784284662086,8.824274509657762,8.746235409640454,2,0,2
6,0.2569448274543507,0.16810255801452867,0.11217698869911086,0.40790881055270833,0.3813575908437542,0.28415653207913494,1.103847552117545,-0.4860274361078897,-0.04226980759364071,0.005976698472646639,-0.008058873368029917,0.004496108457043752,1.026084923518518,-0.4448516834437422,-0.0342031571713058,0.026580040874280453,-0.0278369112837536,0.0487929179483109,1.9940016640396905,-0.1284051310339646,0.1672712100629244,1.138585289499102,1.351334434169881,1.077817125769235,0.6292761241440069,-1.1302614437833003,-0.4544211203979683,-1.1637648510722705,-0.9601161272963844,-0.7293395358166642,1.2217682877783567,0.5681741652877791,610.8841438891783,284.0870826438895,1.103847552117545,0.4860274361078897,0.08974133842627333,0.33797527258211746,0.29355759727637043,0.2291833526943242,7.97191147994754,7.851879455085531,7.696104312186987,8.830764734653435,8.82027450965776,8.765254959649106,2,0,2
6,0.2350268500992006,0.17652300286963946,0.11024233037097482,0.4099907059322793,0.3987049185041676,0.2706696755174824,1.0982610793856438,-0.48273369837690255,-0.05258529506927409,0.019064214125065527,-0.010007421333110706,-0.018213581341619444,1.053527728664523,-0.4482181314899107,-0.03995956862336565,-3.1538085140299984e-05,-0.05793301073909085,0.03928479302613855,1.8560456264710063,-0.0933940194968466,0.1890176452402941,1.0503783207877595,1.4657695347857174,0.9581987852838486,0.62630932316984,-1.1141024365904573,-0.5132644175595491,-1.0292119844343397,-1.286273865608216,-0.7741197172723804,1.2162323386690237,0.5661736967921911,608.1161693345118,283.08684839609555,1.0982610793856438,0.48273369837690255,0.09135117185134248,0.3428863142390219,0.29251863204187756,0.20576137422487883,7.980646023826057,7.882225666638062,7.566877956082812,8.87627450965776,8.803745184644779,8.786764734653435,2,0,2
6,0.25585541064205514,0.17347379183268366,0.11887935453425542,0.36532732875729806,0.5041702770277914,0.27104276144537875,1.0961101506528084,-0.47310025727853916,-0.07330069731287338,0.011911380146425468,-0.014997074237395094,0.006000232072117074,1.0149594198653924,-0.43609889966662585,-0.0617060038007354,0.01940388528820885,-0.06528205922351026,0.042658645132395104,1.9435662552089308,-0.0691555558502767,0.1557583871588045,0.9113403352549896,1.9238602805587304,0.9054440517860818,0.6337262736727378,-1.0615858517844965,-0.5490821136967104,-1.4107442701030697,-1.432204898056285,-0.708789705610369,1.2111823643472077,0.5957583516254312,605.5911821736039,297.87917581271563,1.0961101506528084,0.47310025727853916,0.10588420494033085,0.2969787097166174,0.372387633642546,0.20808390821495645,8.030355529770604,7.826737117099636,7.6723684230095675,8.878764734653432,8.87227450965776,8.790764734653434,2,0,2
6,0.23932597385562873,0.16417143594986813,0.11293186630200666,0.3845597096293241,0.46422358795596347,0.2802601880999966,1.0960597158671679,-0.477681326402246,-0.08261840736584654,-0.0030102412817420705,-0.0005558456193059196,-0.013890759739386195,1.0290517244926853,-0.43811877556573126,-0.0649040163829658,0.0089386574801262,-0.0460345529141509,0.03667772923040015,1.9539498508884363,-0.0893542794843095,0.1276159380129289,0.8721704525083401,1.639347093414406,0.9499175381185284,0.6530104800048226,-1.0871708522211083,-0.5350108583348964,-1.1090466923082505,-1.5417407923662738,-0.8155260728082406,1.2118359042646112,0.5892309047013805,605.9179521323056,294.61545235069025,1.0960597158671679,0.477681326402246,0.10410743209282729,0.31960708368929014,0.33853423252654935,0.2127970766056713,8.075084585723804,7.822710250004601,7.637368181078486,8.836274509657759,8.861784284662088,8.825254959649108,2,0,2
6,0.23549016845917956,0.17531875865279015,0.11585819306286736,0.37101872706013433,0.4668394671970608,0.27369267383998563,1.0982343766189007,-0.4779156318378598,-0.09046247580264515,-0.0003981201542553574,-0.0068256332240896386,0.0035722874619969172,1.0246015230314347,-0.4327324516204572,-0.0776960331240228,-0.0091512364359193,-0.05863292052506555,0.0464925642394996,1.8204442225110824,-0.0260649525024108,0.107148699471485,0.9448290285011114,1.6379472226226746,0.9753747895702878,0.7123463436906022,-1.122181940186879,-0.5759453298198065,-0.9496762066859498,-1.4514524726586866,-0.7756533125979884,1.2164687949943687,0.5745263233419737,608.2343974971843,287.26316167098685,1.0982343766189007,0.4779156318378598,0.10910191069593832,0.31011749985275044,0.3382878650199714,0.2085239418304256,7.986574898946743,7.876516160693516,7.574673067375622,8.885784284662087,8.845254959649104,8.793254959649106,2,0,2
